Stationscode;Datum;"Feinstaub (PM₁₀) Tagesmittel (stündlich gleitend) in µg/m³";"Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³";"Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³";"Feinstaub (PM₂,₅) Tagesmittel (stündlich gleitend) in µg/m³";Luftqualitätsindex
DENW212;"'18.01.2023 19:00'";25;-;59;17;mäßig
DENW212;"'18.01.2023 20:00'";24;-;45;17;mäßig
DENW212;"'18.01.2023 21:00'";24;-;41;16;mäßig
DENW212;"'18.01.2023 22:00'";24;-;38;16;gut
DENW212;"'18.01.2023 23:00'";23;-;36;16;gut
DENW212;"'18.01.2023 24:00'";23;-;30;16;gut
DENW212;"'19.01.2023 01:00'";23;-;28;15;gut
DENW212;"'19.01.2023 02:00'";22;-;24;15;gut
DENW212;"'19.01.2023 03:00'";21;-;19;14;gut
DENW212;"'19.01.2023 04:00'";20;-;20;14;gut
DENW212;"'19.01.2023 05:00'";20;-;18;13;gut
DENW212;"'19.01.2023 06:00'";19;-;24;12;gut
DENW212;"'19.01.2023 07:00'";18;-;26;12;gut
DENW212;"'19.01.2023 08:00'";18;-;38;12;gut
DENW212;"'19.01.2023 09:00'";18;-;42;11;mäßig
DENW212;"'19.01.2023 10:00'";17;-;41;11;mäßig
DENW212;"'19.01.2023 11:00'";17;-;42;11;mäßig
DENW212;"'19.01.2023 12:00'";16;-;40;10;gut
DENW212;"'19.01.2023 13:00'";15;-;34;10;gut
DENW212;"'19.01.2023 14:00'";15;-;30;10;gut
DENW212;"'19.01.2023 15:00'";15;-;34;10;gut
DENW212;"'19.01.2023 16:00'";15;-;37;10;gut
DENW212;"'19.01.2023 17:00'";15;-;42;10;mäßig
DENW212;"'19.01.2023 18:00'";15;-;42;11;mäßig
DENW212;"'19.01.2023 19:00'";15;-;42;10;mäßig
DENW212;"'19.01.2023 20:00'";15;-;38;10;gut
DENW212;"'19.01.2023 21:00'";15;-;32;10;gut
DENW212;"'19.01.2023 22:00'";14;-;34;10;gut
DENW212;"'19.01.2023 23:00'";14;-;37;10;gut
DENW212;"'19.01.2023 24:00'";15;-;37;10;gut
DENW212;"'20.01.2023 01:00'";15;-;33;10;gut
DENW212;"'20.01.2023 02:00'";15;-;26;11;gut
DENW212;"'20.01.2023 03:00'";15;-;24;11;gut
DENW212;"'20.01.2023 04:00'";16;-;26;11;gut
DENW212;"'20.01.2023 05:00'";16;-;30;11;gut
DENW212;"'20.01.2023 06:00'";16;-;32;12;gut
DENW212;"'20.01.2023 07:00'";16;-;35;12;gut
DENW212;"'20.01.2023 08:00'";16;-;49;12;mäßig
DENW212;"'20.01.2023 09:00'";16;-;53;12;mäßig
DENW212;"'20.01.2023 10:00'";17;-;45;12;mäßig
DENW212;"'20.01.2023 11:00'";18;-;40;12;gut
DENW212;"'20.01.2023 12:00'";19;-;32;12;gut
DENW212;"'20.01.2023 13:00'";19;-;35;12;gut
DENW212;"'20.01.2023 14:00'";19;-;34;11;gut
DENW212;"'20.01.2023 15:00'";18;-;35;11;gut
DENW212;"'20.01.2023 16:00'";18;-;35;11;gut
DENW212;"'20.01.2023 17:00'";18;-;42;11;mäßig
DENW212;"'20.01.2023 18:00'";18;-;30;11;gut
DENW212;"'20.01.2023 19:00'";18;-;34;11;gut
DENW212;"'20.01.2023 20:00'";18;-;34;11;gut
DENW212;"'20.01.2023 21:00'";18;-;48;11;mäßig
DENW212;"'20.01.2023 22:00'";18;-;40;11;gut
DENW212;"'20.01.2023 23:00'";18;-;37;12;gut
DENW212;"'20.01.2023 24:00'";19;-;39;12;gut
DENW212;"'21.01.2023 01:00'";19;-;40;12;gut
DENW212;"'21.01.2023 02:00'";19;-;30;12;gut
DENW212;"'21.01.2023 03:00'";19;-;31;12;gut
DENW212;"'21.01.2023 04:00'";18;-;18;12;gut
DENW212;"'21.01.2023 05:00'";18;-;26;12;gut
DENW212;"'21.01.2023 06:00'";18;-;31;12;gut
DENW212;"'21.01.2023 07:00'";18;-;28;12;gut
DENW212;"'21.01.2023 08:00'";18;-;32;12;gut
DENW212;"'21.01.2023 09:00'";18;-;40;12;gut
DENW212;"'21.01.2023 10:00'";18;-;45;12;mäßig
DENW212;"'21.01.2023 11:00'";17;-;25;13;gut
DENW212;"'21.01.2023 12:00'";16;-;35;13;gut
DENW212;"'21.01.2023 13:00'";16;-;30;13;gut
DENW212;"'21.01.2023 14:00'";16;-;21;13;gut
DENW212;"'21.01.2023 15:00'";16;-;20;13;gut
DENW212;"'21.01.2023 16:00'";16;-;24;13;gut
DENW212;"'21.01.2023 17:00'";17;-;27;14;gut
DENW212;"'21.01.2023 18:00'";17;-;41;14;mäßig
DENW212;"'21.01.2023 19:00'";18;-;44;14;mäßig
DENW212;"'21.01.2023 20:00'";19;-;50;15;mäßig
DENW212;"'21.01.2023 21:00'";20;-;49;15;mäßig
DENW212;"'21.01.2023 22:00'";20;-;45;16;mäßig
DENW212;"'21.01.2023 23:00'";21;-;40;16;gut
DENW212;"'21.01.2023 24:00'";21;-;36;17;gut
DENW212;"'22.01.2023 01:00'";21;-;34;17;gut
DENW212;"'22.01.2023 02:00'";22;-;20;17;gut
DENW212;"'22.01.2023 03:00'";22;-;19;17;gut
DENW212;"'22.01.2023 04:00'";22;-;18;18;gut
DENW212;"'22.01.2023 05:00'";22;-;19;18;gut
DENW212;"'22.01.2023 06:00'";23;-;20;18;gut
DENW212;"'22.01.2023 07:00'";23;-;22;18;gut
DENW212;"'22.01.2023 08:00'";23;-;21;18;gut
DENW212;"'22.01.2023 09:00'";23;-;21;19;gut
DENW212;"'22.01.2023 10:00'";23;-;25;18;gut
DENW212;"'22.01.2023 11:00'";22;-;30;18;gut
DENW212;"'22.01.2023 12:00'";22;-;30;18;gut
DENW212;"'22.01.2023 13:00'";22;-;26;18;gut
DENW212;"'22.01.2023 14:00'";21;-;26;17;gut
DENW212;"'22.01.2023 15:00'";21;-;30;18;gut
DENW212;"'22.01.2023 16:00'";21;-;25;17;gut
DENW212;"'22.01.2023 17:00'";20;-;28;17;gut
DENW212;"'22.01.2023 18:00'";20;-;32;17;gut
DENW212;"'22.01.2023 19:00'";19;-;30;17;gut
DENW212;"'22.01.2023 20:00'";19;-;28;16;gut
DENW212;"'22.01.2023 21:00'";18;-;30;16;gut
DENW212;"'22.01.2023 22:00'";17;-;26;15;gut
DENW212;"'22.01.2023 23:00'";16;-;25;14;gut
DENW212;"'22.01.2023 24:00'";16;-;34;14;gut
DENW212;"'23.01.2023 01:00'";16;-;23;14;gut
DENW212;"'23.01.2023 02:00'";16;-;21;14;gut
DENW212;"'23.01.2023 03:00'";16;-;18;14;gut
DENW212;"'23.01.2023 04:00'";15;-;18;14;gut
DENW212;"'23.01.2023 05:00'";15;-;19;14;gut
DENW212;"'23.01.2023 06:00'";15;-;25;14;gut
DENW212;"'23.01.2023 07:00'";15;-;31;13;gut
DENW212;"'23.01.2023 08:00'";15;-;38;13;gut
DENW212;"'23.01.2023 09:00'";15;-;38;13;gut
DENW212;"'23.01.2023 10:00'";15;-;30;13;gut
DENW212;"'23.01.2023 11:00'";15;-;29;13;gut
DENW212;"'23.01.2023 12:00'";15;-;28;13;gut
DENW212;"'23.01.2023 13:00'";16;-;23;14;gut
DENW212;"'23.01.2023 14:00'";17;-;24;14;gut
DENW212;"'23.01.2023 15:00'";18;-;25;14;gut
DENW212;"'23.01.2023 16:00'";19;-;23;14;gut
DENW212;"'23.01.2023 17:00'";20;-;30;14;gut
DENW212;"'23.01.2023 18:00'";20;-;33;14;gut
DENW212;"'23.01.2023 19:00'";20;-;29;14;gut
DENW212;"'23.01.2023 20:00'";20;-;26;14;gut
DENW212;"'23.01.2023 21:00'";20;-;24;14;gut
DENW212;"'23.01.2023 22:00'";20;-;19;14;gut
DENW212;"'23.01.2023 23:00'";20;-;20;13;gut
DENW212;"'23.01.2023 24:00'";20;-;17;13;gut
DENW212;"'24.01.2023 01:00'";20;-;11;13;gut
DENW212;"'24.01.2023 02:00'";19;-;12;12;gut
DENW212;"'24.01.2023 03:00'";19;-;10;12;gut
DENW212;"'24.01.2023 04:00'";19;-;10;12;gut
DENW212;"'24.01.2023 05:00'";19;-;13;12;gut
DENW212;"'24.01.2023 06:00'";19;-;12;12;gut
DENW212;"'24.01.2023 07:00'";19;-;19;11;gut
DENW212;"'24.01.2023 08:00'";19;-;21;11;gut
DENW212;"'24.01.2023 09:00'";19;-;27;11;gut
DENW212;"'24.01.2023 10:00'";20;-;29;11;gut
DENW212;"'24.01.2023 11:00'";20;-;29;11;gut
DENW212;"'24.01.2023 12:00'";20;-;29;11;gut
DENW212;"'24.01.2023 13:00'";20;-;27;11;gut
DENW212;"'24.01.2023 14:00'";19;-;25;11;gut
DENW212;"'24.01.2023 15:00'";18;-;32;11;gut
DENW212;"'24.01.2023 16:00'";17;-;29;11;gut
DENW212;"'24.01.2023 17:00'";17;-;23;11;gut
DENW212;"'24.01.2023 18:00'";17;-;31;11;gut
DENW212;"'24.01.2023 19:00'";17;-;30;11;gut
DENW212;"'24.01.2023 20:00'";17;-;26;11;gut
DENW212;"'24.01.2023 21:00'";17;-;20;11;gut
DENW212;"'24.01.2023 22:00'";17;-;16;11;gut
DENW212;"'24.01.2023 23:00'";17;-;19;11;gut
DENW212;"'24.01.2023 24:00'";17;-;15;11;gut
DENW212;"'25.01.2023 01:00'";17;-;13;11;gut
DENW212;"'25.01.2023 02:00'";17;-;15;11;gut
DENW212;"'25.01.2023 03:00'";17;-;13;12;gut
DENW212;"'25.01.2023 04:00'";17;-;12;12;gut
DENW212;"'25.01.2023 05:00'";18;-;13;12;gut
DENW212;"'25.01.2023 06:00'";18;-;17;12;gut
DENW212;"'25.01.2023 07:00'";17;-;21;12;gut
DENW212;"'25.01.2023 08:00'";18;-;29;13;gut
DENW212;"'25.01.2023 09:00'";17;-;38;13;gut
DENW212;"'25.01.2023 10:00'";17;-;43;13;mäßig
DENW212;"'25.01.2023 11:00'";17;-;43;13;mäßig
DENW212;"'25.01.2023 12:00'";17;-;42;14;mäßig
DENW212;"'25.01.2023 13:00'";18;-;43;14;mäßig
DENW212;"'25.01.2023 14:00'";18;-;50;15;mäßig
DENW212;"'25.01.2023 15:00'";19;-;52;16;mäßig
DENW212;"'25.01.2023 16:00'";19;-;51;16;mäßig
DENW212;"'25.01.2023 17:00'";20;-;54;17;mäßig
DENW212;"'25.01.2023 18:00'";21;-;56;17;mäßig
DENW212;"'25.01.2023 19:00'";22;-;54;18;mäßig
DENW212;"'25.01.2023 20:00'";22;-;51;19;mäßig
DENW212;"'25.01.2023 21:00'";23;-;50;20;mäßig
DENW212;"'25.01.2023 22:00'";23;-;48;20;mäßig
DENW212;"'25.01.2023 23:00'";23;-;51;20;mäßig
DENW212;"'25.01.2023 24:00'";23;-;51;20;mäßig
DENW212;"'26.01.2023 01:00'";23;-;48;20;mäßig
DENW212;"'26.01.2023 02:00'";24;-;38;21;mäßig
DENW212;"'26.01.2023 03:00'";25;-;46;22;mäßig
DENW212;"'26.01.2023 04:00'";26;-;47;22;mäßig
DENW212;"'26.01.2023 05:00'";26;-;41;23;mäßig
DENW212;"'26.01.2023 06:00'";27;-;41;23;mäßig
DENW212;"'26.01.2023 07:00'";27;-;48;24;mäßig
DENW212;"'26.01.2023 08:00'";28;-;47;24;mäßig
DENW212;"'26.01.2023 09:00'";28;-;44;24;mäßig
DENW212;"'26.01.2023 10:00'";28;-;41;24;mäßig
DENW212;"'26.01.2023 11:00'";28;-;39;24;mäßig
DENW212;"'26.01.2023 12:00'";28;-;36;24;mäßig
DENW212;"'26.01.2023 13:00'";29;-;37;25;mäßig
DENW212;"'26.01.2023 14:00'";29;-;38;25;mäßig
DENW212;"'26.01.2023 15:00'";28;-;40;24;mäßig
DENW212;"'26.01.2023 16:00'";28;-;42;24;mäßig
DENW212;"'26.01.2023 17:00'";27;-;44;23;mäßig
DENW212;"'26.01.2023 18:00'";27;-;47;23;mäßig
DENW212;"'26.01.2023 19:00'";27;-;49;23;mäßig
DENW212;"'26.01.2023 20:00'";27;-;52;23;mäßig
DENW212;"'26.01.2023 21:00'";29;-;55;24;mäßig
DENW212;"'26.01.2023 22:00'";30;-;53;25;mäßig
DENW212;"'26.01.2023 23:00'";32;-;53;25;mäßig
DENW212;"'26.01.2023 24:00'";32;-;55;26;schlecht
DENW212;"'27.01.2023 01:00'";32;-;56;26;schlecht
DENW212;"'27.01.2023 02:00'";32;-;56;25;mäßig
DENW212;"'27.01.2023 03:00'";31;-;36;25;mäßig
DENW212;"'27.01.2023 04:00'";30;-;11;24;mäßig
DENW212;"'27.01.2023 05:00'";29;-;14;23;mäßig
DENW212;"'27.01.2023 06:00'";29;-;21;22;mäßig
DENW212;"'27.01.2023 07:00'";28;-;31;22;mäßig
DENW212;"'27.01.2023 08:00'";27;-;44;21;mäßig
DENW212;"'27.01.2023 09:00'";26;-;47;20;mäßig
DENW212;"'27.01.2023 10:00'";26;-;34;20;gut
DENW212;"'27.01.2023 11:00'";25;-;25;19;gut
DENW212;"'27.01.2023 12:00'";24;-;22;18;gut
DENW212;"'27.01.2023 13:00'";23;-;20;17;gut
DENW212;"'27.01.2023 14:00'";22;-;20;16;gut
DENW212;"'27.01.2023 15:00'";22;-;22;16;gut
DENW212;"'27.01.2023 16:00'";21;-;21;15;gut
DENW212;"'27.01.2023 17:00'";21;-;21;15;gut
DENW212;"'27.01.2023 18:00'";20;-;26;14;gut
DENW212;"'27.01.2023 19:00'";19;-;29;13;gut
DENW212;"'27.01.2023 20:00'";17;-;35;12;gut
DENW212;"'27.01.2023 21:00'";15;-;30;10;gut
DENW212;"'27.01.2023 22:00'";13;-;21;9;gut
DENW212;"'27.01.2023 23:00'";11;-;20;8;"sehr gut"
DENW212;"'27.01.2023 24:00'";10;-;15;7;"sehr gut"
DENW212;"'28.01.2023 01:00'";10;-;17;6;"sehr gut"
DENW212;"'28.01.2023 02:00'";9;-;19;6;"sehr gut"
DENW212;"'28.01.2023 03:00'";9;-;24;5;gut
DENW212;"'28.01.2023 04:00'";9;-;25;5;gut
DENW212;"'28.01.2023 05:00'";9;-;20;5;"sehr gut"
DENW212;"'28.01.2023 06:00'";9;-;19;6;"sehr gut"
DENW212;"'28.01.2023 07:00'";10;-;14;6;"sehr gut"
DENW212;"'28.01.2023 08:00'";10;-;20;6;"sehr gut"
DENW212;"'28.01.2023 09:00'";11;-;22;6;gut
DENW212;"'28.01.2023 10:00'";11;-;19;6;"sehr gut"
DENW212;"'28.01.2023 11:00'";12;-;21;6;gut
DENW212;"'28.01.2023 12:00'";13;-;27;7;gut
DENW212;"'28.01.2023 13:00'";14;-;34;8;gut
DENW212;"'28.01.2023 14:00'";15;-;31;8;gut
DENW212;"'28.01.2023 15:00'";16;-;25;9;gut
DENW212;"'28.01.2023 16:00'";16;-;28;9;gut
DENW212;"'28.01.2023 17:00'";18;-;42;11;mäßig
DENW212;"'28.01.2023 18:00'";19;-;54;12;mäßig
DENW212;"'28.01.2023 19:00'";21;-;65;13;mäßig
DENW212;"'28.01.2023 20:00'";23;-;68;14;mäßig
DENW212;"'28.01.2023 21:00'";24;-;63;16;mäßig
DENW212;"'28.01.2023 22:00'";26;-;61;17;mäßig
DENW212;"'28.01.2023 23:00'";28;-;65;18;mäßig
DENW212;"'28.01.2023 24:00'";29;-;65;20;mäßig
DENW212;"'29.01.2023 01:00'";31;-;59;21;mäßig
DENW212;"'29.01.2023 02:00'";32;-;62;23;mäßig
DENW212;"'29.01.2023 03:00'";33;-;58;24;mäßig
DENW212;"'29.01.2023 04:00'";34;-;56;25;mäßig
DENW212;"'29.01.2023 05:00'";35;-;52;26;schlecht
DENW212;"'29.01.2023 06:00'";36;-;48;26;schlecht
DENW212;"'29.01.2023 07:00'";37;-;46;27;schlecht
DENW212;"'29.01.2023 08:00'";37;-;44;28;schlecht
DENW212;"'29.01.2023 09:00'";37;-;40;29;schlecht
DENW212;"'29.01.2023 10:00'";38;-;41;29;schlecht
DENW212;"'29.01.2023 11:00'";38;-;40;30;schlecht
DENW212;"'29.01.2023 12:00'";38;-;38;31;schlecht
DENW212;"'29.01.2023 13:00'";39;-;34;31;schlecht
DENW212;"'29.01.2023 14:00'";39;-;36;31;schlecht
DENW212;"'29.01.2023 15:00'";39;-;37;32;schlecht
DENW212;"'29.01.2023 16:00'";40;-;46;32;schlecht
DENW212;"'29.01.2023 17:00'";39;-;35;32;schlecht
DENW212;"'29.01.2023 18:00'";38;-;29;31;schlecht
DENW212;"'29.01.2023 19:00'";37;-;28;30;schlecht
DENW212;"'29.01.2023 20:00'";35;-;29;29;schlecht
DENW212;"'29.01.2023 21:00'";34;-;26;28;schlecht
DENW212;"'29.01.2023 22:00'";33;-;29;27;schlecht
DENW212;"'29.01.2023 23:00'";32;-;25;26;schlecht
DENW212;"'29.01.2023 24:00'";30;-;20;25;mäßig
DENW212;"'30.01.2023 01:00'";29;-;20;24;mäßig
DENW212;"'30.01.2023 02:00'";27;-;11;23;mäßig
DENW212;"'30.01.2023 03:00'";26;-;9;22;mäßig
DENW212;"'30.01.2023 04:00'";25;-;10;21;mäßig
DENW212;"'30.01.2023 05:00'";24;-;12;20;gut
DENW212;"'30.01.2023 06:00'";23;-;12;19;gut
DENW212;"'30.01.2023 07:00'";23;-;18;19;gut
DENW212;"'30.01.2023 08:00'";22;-;29;18;gut
DENW212;"'30.01.2023 09:00'";21;-;32;17;gut
DENW212;"'30.01.2023 10:00'";21;-;36;16;gut
DENW212;"'30.01.2023 11:00'";20;-;27;15;gut
DENW212;"'30.01.2023 12:00'";19;-;22;15;gut
DENW212;"'30.01.2023 13:00'";18;-;25;14;gut
DENW212;"'30.01.2023 14:00'";17;-;22;13;gut
DENW212;"'30.01.2023 15:00'";17;-;26;12;gut
DENW212;"'30.01.2023 16:00'";16;-;30;11;gut
DENW212;"'30.01.2023 17:00'";16;-;28;11;gut
DENW212;"'30.01.2023 18:00'";17;-;29;11;gut
DENW212;"'30.01.2023 19:00'";17;-;32;11;gut
DENW212;"'30.01.2023 20:00'";17;-;26;11;gut
DENW212;"'30.01.2023 21:00'";17;-;25;11;gut
DENW212;"'30.01.2023 22:00'";17;-;24;11;gut
DENW212;"'30.01.2023 23:00'";18;-;24;11;gut
DENW212;"'30.01.2023 24:00'";18;-;20;11;gut
DENW212;"'31.01.2023 01:00'";18;-;18;11;gut
DENW212;"'31.01.2023 02:00'";18;-;17;11;gut
DENW212;"'31.01.2023 03:00'";18;-;17;10;"sehr gut"
DENW212;"'31.01.2023 04:00'";18;-;18;10;"sehr gut"
DENW212;"'31.01.2023 05:00'";19;-;26;10;gut
DENW212;"'31.01.2023 06:00'";19;-;32;10;gut
DENW212;"'31.01.2023 07:00'";19;-;42;10;mäßig
DENW212;"'31.01.2023 08:00'";19;-;45;10;mäßig
DENW212;"'31.01.2023 09:00'";19;-;50;10;mäßig
DENW212;"'31.01.2023 10:00'";19;-;38;10;gut
DENW212;"'31.01.2023 11:00'";19;-;34;10;gut
DENW212;"'31.01.2023 12:00'";19;-;27;10;gut
DENW212;"'31.01.2023 13:00'";19;-;28;10;gut
DENW212;"'31.01.2023 14:00'";19;-;26;10;gut
DENW212;"'31.01.2023 15:00'";19;-;29;10;gut
DENW212;"'31.01.2023 16:00'";18;-;32;10;gut
DENW212;"'31.01.2023 17:00'";18;-;33;10;gut
DENW212;"'31.01.2023 18:00'";17;-;33;10;gut
DENW212;"'31.01.2023 19:00'";17;-;34;9;gut
DENW212;"'31.01.2023 20:00'";16;-;33;9;gut
DENW212;"'31.01.2023 21:00'";16;-;31;9;gut
DENW212;"'31.01.2023 22:00'";15;-;22;9;gut
DENW212;"'31.01.2023 23:00'";15;-;27;9;gut
DENW212;"'31.01.2023 24:00'";15;-;27;9;gut
DENW212;"'01.02.2023 01:00'";15;-;19;9;"sehr gut"
DENW212;"'01.02.2023 02:00'";15;-;16;9;"sehr gut"
DENW212;"'01.02.2023 03:00'";14;-;14;9;"sehr gut"
DENW212;"'01.02.2023 04:00'";14;-;17;9;"sehr gut"
DENW212;"'01.02.2023 05:00'";14;-;16;9;"sehr gut"
DENW212;"'01.02.2023 06:00'";14;-;18;9;"sehr gut"
DENW212;"'01.02.2023 07:00'";14;-;25;9;gut
DENW212;"'01.02.2023 08:00'";14;-;36;9;gut
DENW212;"'01.02.2023 09:00'";14;-;36;9;gut
DENW212;"'01.02.2023 10:00'";14;-;33;9;gut
DENW212;"'01.02.2023 11:00'";14;-;29;9;gut
DENW212;"'01.02.2023 12:00'";14;-;25;9;gut
DENW212;"'01.02.2023 13:00'";15;-;21;9;gut
DENW212;"'01.02.2023 14:00'";15;-;26;9;gut
DENW212;"'01.02.2023 15:00'";15;-;29;9;gut
DENW212;"'01.02.2023 16:00'";15;-;30;9;gut
DENW212;"'01.02.2023 17:00'";16;-;30;9;gut
DENW212;"'01.02.2023 18:00'";16;-;33;9;gut
DENW212;"'01.02.2023 19:00'";16;-;30;9;gut
DENW212;"'01.02.2023 20:00'";16;-;28;9;gut
DENW212;"'01.02.2023 21:00'";16;-;22;9;gut
DENW212;"'01.02.2023 22:00'";16;-;18;9;"sehr gut"
DENW212;"'01.02.2023 23:00'";16;-;17;9;"sehr gut"
DENW212;"'01.02.2023 24:00'";16;-;16;9;"sehr gut"
DENW212;"'02.02.2023 01:00'";16;-;15;9;"sehr gut"
DENW212;"'02.02.2023 02:00'";17;-;16;9;"sehr gut"
DENW212;"'02.02.2023 03:00'";17;-;11;9;"sehr gut"
DENW212;"'02.02.2023 04:00'";17;-;13;9;"sehr gut"
DENW212;"'02.02.2023 05:00'";17;-;14;9;"sehr gut"
DENW212;"'02.02.2023 06:00'";17;-;20;9;"sehr gut"
DENW212;"'02.02.2023 07:00'";17;-;24;9;gut
DENW212;"'02.02.2023 08:00'";17;-;32;9;gut
DENW212;"'02.02.2023 09:00'";17;-;32;10;gut
DENW212;"'02.02.2023 10:00'";17;-;34;10;gut
DENW212;"'02.02.2023 11:00'";16;-;30;10;gut
DENW212;"'02.02.2023 12:00'";16;-;30;10;gut
DENW212;"'02.02.2023 13:00'";16;-;29;10;gut
DENW212;"'02.02.2023 14:00'";16;-;28;10;gut
DENW212;"'02.02.2023 15:00'";16;-;27;10;gut
DENW212;"'02.02.2023 16:00'";16;-;35;10;gut
DENW212;"'02.02.2023 17:00'";16;-;41;10;mäßig
DENW212;"'02.02.2023 18:00'";16;-;42;10;mäßig
DENW212;"'02.02.2023 19:00'";16;-;39;10;gut
DENW212;"'02.02.2023 20:00'";16;-;34;10;gut
DENW212;"'02.02.2023 21:00'";16;-;33;10;gut
DENW212;"'02.02.2023 22:00'";16;-;25;10;gut
DENW212;"'02.02.2023 23:00'";16;-;19;10;"sehr gut"
DENW212;"'02.02.2023 24:00'";16;-;19;10;"sehr gut"
DENW212;"'03.02.2023 01:00'";16;-;13;10;"sehr gut"
DENW212;"'03.02.2023 02:00'";15;-;9;10;"sehr gut"
DENW212;"'03.02.2023 03:00'";15;-;7;9;"sehr gut"
DENW212;"'03.02.2023 04:00'";15;-;7;9;"sehr gut"
DENW212;"'03.02.2023 05:00'";15;-;7;9;"sehr gut"
DENW212;"'03.02.2023 06:00'";15;-;17;9;"sehr gut"
DENW212;"'03.02.2023 07:00'";14;-;18;9;"sehr gut"
DENW212;"'03.02.2023 08:00'";14;-;26;8;gut
DENW212;"'03.02.2023 09:00'";14;-;27;8;gut
DENW212;"'03.02.2023 10:00'";14;-;28;8;gut
DENW212;"'03.02.2023 11:00'";13;-;28;8;gut
DENW212;"'03.02.2023 12:00'";13;-;27;7;gut
DENW212;"'03.02.2023 13:00'";13;-;30;7;gut
DENW212;"'03.02.2023 14:00'";13;-;27;7;gut
DENW212;"'03.02.2023 15:00'";13;-;30;7;gut
DENW212;"'03.02.2023 16:00'";12;-;35;7;gut
DENW212;"'03.02.2023 17:00'";13;-;33;8;gut
DENW212;"'03.02.2023 18:00'";13;-;32;8;gut
DENW212;"'03.02.2023 19:00'";13;-;28;9;gut
DENW212;"'03.02.2023 20:00'";14;-;24;9;gut
DENW212;"'03.02.2023 21:00'";15;-;22;10;gut
DENW212;"'03.02.2023 22:00'";15;-;22;10;gut
DENW212;"'03.02.2023 23:00'";15;-;17;10;"sehr gut"
DENW212;"'03.02.2023 24:00'";15;-;18;11;gut
DENW212;"'04.02.2023 01:00'";16;-;17;11;gut
DENW212;"'04.02.2023 02:00'";16;-;13;11;gut
DENW212;"'04.02.2023 03:00'";17;-;13;11;gut
DENW212;"'04.02.2023 04:00'";17;-;15;11;gut
DENW212;"'04.02.2023 05:00'";17;-;16;12;gut
DENW212;"'04.02.2023 06:00'";18;-;15;12;gut
DENW212;"'04.02.2023 07:00'";18;-;20;12;gut
DENW212;"'04.02.2023 08:00'";18;-;22;12;gut
DENW212;"'04.02.2023 09:00'";18;-;27;12;gut
DENW212;"'04.02.2023 10:00'";18;-;28;12;gut
DENW212;"'04.02.2023 11:00'";19;-;31;13;gut
DENW212;"'04.02.2023 12:00'";20;-;32;13;gut
DENW212;"'04.02.2023 13:00'";21;-;34;14;gut
DENW212;"'04.02.2023 14:00'";21;-;28;14;gut
DENW212;"'04.02.2023 15:00'";22;-;33;15;gut
DENW212;"'04.02.2023 16:00'";22;-;38;15;gut
DENW212;"'04.02.2023 17:00'";22;-;39;14;gut
DENW212;"'04.02.2023 18:00'";22;-;46;15;mäßig
DENW212;"'04.02.2023 19:00'";23;-;58;15;mäßig
DENW212;"'04.02.2023 20:00'";23;-;62;15;mäßig
DENW212;"'04.02.2023 21:00'";23;-;68;15;mäßig
DENW212;"'04.02.2023 22:00'";24;-;63;15;mäßig
DENW212;"'04.02.2023 23:00'";24;-;76;15;mäßig
DENW212;"'04.02.2023 24:00'";25;-;71;15;mäßig
DENW212;"'05.02.2023 01:00'";25;-;66;16;mäßig
DENW212;"'05.02.2023 02:00'";25;-;61;16;mäßig
DENW212;"'05.02.2023 03:00'";26;-;55;17;mäßig
DENW212;"'05.02.2023 04:00'";26;-;51;17;mäßig
DENW212;"'05.02.2023 05:00'";27;-;44;17;mäßig
DENW212;"'05.02.2023 06:00'";27;-;47;18;mäßig
DENW212;"'05.02.2023 07:00'";27;-;28;18;gut
DENW212;"'05.02.2023 08:00'";28;-;23;19;gut
DENW212;"'05.02.2023 09:00'";28;-;25;19;gut
DENW212;"'05.02.2023 10:00'";28;-;29;19;gut
DENW212;"'05.02.2023 11:00'";28;-;16;19;gut
DENW212;"'05.02.2023 12:00'";27;-;16;19;gut
DENW212;"'05.02.2023 13:00'";25;-;14;18;gut
DENW212;"'05.02.2023 14:00'";25;-;18;18;gut
DENW212;"'05.02.2023 15:00'";24;-;18;17;gut
DENW212;"'05.02.2023 16:00'";23;-;17;17;gut
DENW212;"'05.02.2023 17:00'";22;-;25;16;gut
DENW212;"'05.02.2023 18:00'";21;-;25;16;gut
DENW212;"'05.02.2023 19:00'";21;-;31;15;gut
DENW212;"'05.02.2023 20:00'";20;-;23;15;gut
DENW212;"'05.02.2023 21:00'";20;-;21;15;gut
DENW212;"'05.02.2023 22:00'";20;-;18;15;gut
DENW212;"'05.02.2023 23:00'";19;-;21;14;gut
DENW212;"'05.02.2023 24:00'";19;-;25;14;gut
DENW212;"'06.02.2023 01:00'";18;-;20;13;gut
DENW212;"'06.02.2023 02:00'";18;-;20;13;gut
DENW212;"'06.02.2023 03:00'";18;-;25;12;gut
DENW212;"'06.02.2023 04:00'";17;-;32;12;gut
DENW212;"'06.02.2023 05:00'";17;-;29;12;gut
DENW212;"'06.02.2023 06:00'";17;-;39;11;gut
DENW212;"'06.02.2023 07:00'";18;-;55;11;mäßig
DENW212;"'06.02.2023 08:00'";18;-;60;11;mäßig
