date,F[%],Precipitation,T[°C],WR,WG[m/s]
2023-03-19 22:00:00,91.0,0.0,10.399999999999977,290.0,3.4
2023-03-19 23:00:00,88.0,0.0,9.399999999999977,310.0,4.9
2023-03-20 00:00:00,87.0,0.0,8.899999999999977,300.0,4.4
2023-03-20 01:00:00,85.0,0.0,8.800000000000011,300.0,4.4
2023-03-20 02:00:00,89.0,0.0,8.5,290.0,3.8
2023-03-20 03:00:00,85.0,0.0,8.300000000000011,290.0,2.2
2023-03-20 04:00:00,88.0,0.0,8.0,300.0,2.3
2023-03-20 05:00:00,87.0,0.0,7.699999999999989,270.0,1.8
2023-03-20 06:00:00,88.0,0.0,7.0,280.0,1.5
2023-03-20 07:00:00,86.0,0.0,7.600000000000023,290.0,0.8
2023-03-20 08:00:00,79.0,0.0,8.399999999999977,240.0,2.0
2023-03-20 09:00:00,72.0,0.0,9.0,260.0,3.1
2023-03-20 10:00:00,71.0,0.0,9.399999999999977,250.0,3.7
2023-03-20 11:00:00,66.0,0.0,9.5,240.0,4.0
2023-03-20 12:00:00,61.0,0.0,9.699999999999989,250.0,4.3
2023-03-20 13:00:00,67.0,0.0,9.100000000000023,250.0,4.1
2023-03-20 14:00:00,65.0,0.0,9.800000000000011,250.0,4.6
2023-03-20 15:00:00,62.0,0.0,10.5,230.0,4.4
2023-03-20 16:00:00,68.0,0.0,10.800000000000011,230.0,3.4
2023-03-20 17:00:00,65.0,0.0,10.899999999999977,240.0,1.4
2023-03-20 18:00:00,62.0,0.0,10.800000000000011,220.0,1.1
2023-03-20 19:00:00,65.0,0.0,10.5,210.0,2.0
2023-03-20 20:00:00,68.0,0.0,10.5,200.0,2.2
2023-03-20 21:00:00,68.0,0.0,10.5,180.0,2.0
2023-03-20 22:00:00,69.0,0.0,10.5,170.0,2.4
2023-03-20 23:00:00,70.0,0.0,10.300000000000011,170.0,3.0
2023-03-21 00:00:00,72.0,0.0,10.300000000000011,170.0,2.6
2023-03-21 01:00:00,71.0,0.0,10.100000000000023,170.0,2.8
2023-03-21 02:00:00,71.0,0.0,10.100000000000023,170.0,3.5
2023-03-21 03:00:00,73.0,0.0,10.0,170.0,3.5
2023-03-21 04:00:00,75.0,0.0,9.5,180.0,3.5
2023-03-21 05:00:00,75.0,0.0,9.800000000000011,170.0,3.4
2023-03-21 06:00:00,75.0,0.0,9.800000000000011,160.0,3.1
2023-03-21 07:00:00,76.0,0.0,9.800000000000011,170.0,3.6
2023-03-21 08:00:00,85.0,0.1,9.899999999999977,190.0,3.2
2023-03-21 09:00:00,91.0,0.7,9.5,170.0,2.9
2023-03-21 10:00:00,90.0,0.3,9.800000000000011,170.0,4.3
2023-03-21 11:00:00,86.0,0.1,10.0,150.0,4.5
2023-03-21 12:00:00,84.0,0.0,10.600000000000023,140.0,5.3
2023-03-21 13:00:00,86.0,0.3,10.399999999999977,140.0,3.8
2023-03-21 14:00:00,81.0,0.0,11.0,140.0,4.6
2023-03-21 15:00:00,80.0,0.0,11.5,140.0,4.7
2023-03-21 16:00:00,75.0,0.0,12.5,160.0,4.7
2023-03-21 17:00:00,75.0,0.0,12.699999999999989,160.0,4.9
2023-03-21 18:00:00,75.0,0.0,12.399999999999977,160.0,4.5
2023-03-21 19:00:00,73.0,0.0,12.399999999999977,160.0,4.0
2023-03-21 20:00:00,69.0,0.0,12.300000000000011,170.0,3.1
2023-03-21 21:00:00,69.0,0.0,12.0,160.0,2.4
2023-03-21 22:00:00,72.0,0.0,11.300000000000011,170.0,2.6
2023-03-21 23:00:00,72.0,0.0,11.300000000000011,180.0,2.0
2023-03-22 00:00:00,74.0,0.0,11.100000000000023,170.0,2.1
2023-03-22 01:00:00,74.0,0.0,11.5,160.0,2.4
2023-03-22 02:00:00,78.0,0.0,10.800000000000011,150.0,2.6
2023-03-22 03:00:00,82.0,0.0,10.0,150.0,2.8
2023-03-22 04:00:00,86.0,0.0,9.0,160.0,3.3
2023-03-22 05:00:00,81.0,0.0,10.0,170.0,4.0
2023-03-22 06:00:00,85.0,0.0,9.300000000000011,150.0,4.2
2023-03-22 07:00:00,80.0,0.0,10.800000000000011,150.0,4.0
2023-03-22 08:00:00,74.0,0.0,12.300000000000011,160.0,4.2
2023-03-22 09:00:00,60.0,0.0,13.699999999999989,200.0,5.2
2023-03-22 10:00:00,56.0,0.0,14.5,230.0,7.2
2023-03-22 11:00:00,55.0,0.0,14.0,230.0,6.2
2023-03-22 12:00:00,56.0,0.0,13.800000000000011,230.0,7.0
2023-03-22 13:00:00,59.0,0.0,13.300000000000011,230.0,6.8
2023-03-22 14:00:00,61.0,0.0,13.5,200.0,5.5
2023-03-22 15:00:00,60.0,0.0,13.800000000000011,200.0,5.8
2023-03-22 16:00:00,61.0,0.0,13.899999999999977,210.0,4.8
2023-03-22 17:00:00,62.0,0.0,14.0,200.0,4.6
2023-03-22 18:00:00,63.0,0.0,13.800000000000011,200.0,4.8
2023-03-22 19:00:00,65.0,0.0,13.600000000000023,200.0,4.3
2023-03-22 20:00:00,65.0,0.0,13.800000000000011,200.0,4.7
2023-03-22 21:00:00,71.0,0.2,13.100000000000023,200.0,4.4
2023-03-22 22:00:00,70.0,0.1,13.399999999999977,200.0,4.6
2023-03-22 23:00:00,70.0,0.0,13.300000000000011,190.0,4.3
2023-03-23 00:00:00,72.0,0.0,13.100000000000023,200.0,4.7
2023-03-23 01:00:00,71.0,0.0,13.300000000000011,210.0,5.0
2023-03-23 02:00:00,77.0,0.1,12.699999999999989,210.0,4.8
2023-03-23 03:00:00,78.0,0.4,12.199999999999989,200.0,4.7
2023-03-23 04:00:00,76.0,0.1,12.300000000000011,180.0,5.3
2023-03-23 05:00:00,76.0,0.0,12.300000000000011,180.0,5.1
2023-03-23 06:00:00,80.0,0.0,11.899999999999977,170.0,4.1
2023-03-23 07:00:00,73.0,0.0,12.600000000000023,190.0,4.0
2023-03-23 08:00:00,69.0,0.0,13.199999999999989,210.0,5.6
2023-03-23 09:00:00,63.0,0.0,13.899999999999977,210.0,6.1
2023-03-23 10:00:00,61.0,0.0,14.300000000000011,220.0,6.7
2023-03-23 11:00:00,68.0,0.0,13.899999999999977,230.0,6.5
2023-03-23 12:00:00,66.0,0.0,14.5,220.0,6.6
2023-03-23 13:00:00,66.0,0.1,14.800000000000011,220.0,8.8
2023-03-23 14:00:00,68.0,0.0,14.399999999999977,220.0,8.0
2023-03-23 15:00:00,68.0,0.0,14.5,220.0,6.5
2023-03-23 16:00:00,59.0,0.3,15.699999999999989,220.0,7.2
2023-03-23 17:00:00,59.0,0.0,15.199999999999989,210.0,7.2
2023-03-23 18:00:00,60.0,0.0,14.600000000000023,210.0,4.8
2023-03-23 19:00:00,63.0,0.0,14.199999999999989,190.0,4.6
2023-03-23 20:00:00,65.0,0.0,14.199999999999989,190.0,5.9
2023-03-23 21:00:00,66.0,0.0,14.100000000000023,190.0,5.8
2023-03-23 22:00:00,69.0,0.0,13.899999999999977,180.0,5.0
2023-03-23 23:00:00,77.0,0.3,13.100000000000023,200.0,5.1
2023-03-24 00:00:00,77.0,0.2,13.199999999999989,190.0,4.9
2023-03-24 01:00:00,76.0,0.0,13.5,180.0,4.9
2023-03-24 02:00:00,77.0,0.0,13.699999999999989,180.0,5.1
2023-03-24 03:00:00,75.0,0.1,14.0,160.0,5.4
2023-03-24 04:00:00,76.0,0.0,14.0,180.0,5.2
2023-03-24 05:00:00,80.0,0.2,13.600000000000023,200.0,5.0
2023-03-24 06:00:00,82.0,0.6,12.0,240.0,6.1
2023-03-24 07:00:00,76.0,0.0,11.300000000000011,280.0,4.3
2023-03-24 08:00:00,76.0,0.0,11.100000000000023,290.0,4.5
2023-03-24 09:00:00,67.0,0.0,12.399999999999977,260.0,3.7
2023-03-24 10:00:00,59.0,0.0,13.600000000000023,250.0,5.1
2023-03-24 11:00:00,60.0,0.0,14.199999999999989,270.0,6.4
2023-03-24 12:00:00,55.0,0.0,15.0,270.0,6.1
2023-03-24 13:00:00,52.0,0.0,15.199999999999989,250.0,6.6
2023-03-24 14:00:00,45.0,0.0,16.600000000000023,250.0,7.0
2023-03-24 15:00:00,60.0,0.2,14.0,240.0,8.2
2023-03-24 16:00:00,56.0,0.0,14.800000000000011,260.0,5.6
2023-03-24 17:00:00,79.0,0.3,11.100000000000023,240.0,5.8
2023-03-24 18:00:00,77.0,0.2,10.399999999999977,270.0,3.6
2023-03-24 19:00:00,80.0,0.0,10.5,150.0,2.6
2023-03-24 20:00:00,80.0,0.0,10.600000000000023,170.0,3.6
2023-03-24 21:00:00,70.0,0.0,11.199999999999989,200.0,4.5
2023-03-24 22:00:00,72.0,0.0,10.600000000000023,200.0,4.0
2023-03-24 23:00:00,73.0,0.0,10.5,200.0,4.7
2023-03-25 00:00:00,74.0,0.1,10.0,220.0,5.8
2023-03-25 01:00:00,72.0,0.0,10.0,210.0,3.7
2023-03-25 02:00:00,71.0,0.0,9.899999999999977,200.0,4.1
2023-03-25 03:00:00,82.0,0.3,8.800000000000011,200.0,4.3
2023-03-25 04:00:00,76.0,0.0,9.199999999999989,230.0,5.1
2023-03-25 05:00:00,73.0,0.0,9.300000000000011,220.0,5.2
2023-03-25 06:00:00,70.0,0.0,9.5,220.0,6.0
2023-03-25 07:00:00,72.0,0.1,9.600000000000023,220.0,6.2
2023-03-25 08:00:00,74.0,0.0,9.699999999999989,230.0,6.8
2023-03-25 09:00:00,69.0,0.0,10.199999999999989,220.0,5.1
2023-03-25 10:00:00,63.0,0.0,10.699999999999989,240.0,7.0
2023-03-25 11:00:00,62.0,0.0,11.699999999999989,250.0,8.9
2023-03-25 12:00:00,64.0,0.0,11.5,250.0,8.0
2023-03-25 13:00:00,56.0,0.0,13.399999999999977,250.0,9.6
2023-03-25 14:00:00,75.0,0.3,10.100000000000023,250.0,9.8
2023-03-25 15:00:00,76.0,1.2,11.199999999999989,270.0,7.7
2023-03-25 16:00:00,85.0,1.1,9.600000000000023,250.0,5.1
2023-03-25 17:00:00,81.0,0.4,10.0,260.0,7.4
2023-03-25 18:00:00,83.0,0.7,9.0,270.0,8.1
2023-03-25 19:00:00,82.0,1.5,8.399999999999977,290.0,5.3
2023-03-25 20:00:00,85.0,0.4,8.5,300.0,4.7
2023-03-25 21:00:00,79.0,0.0,9.300000000000011,240.0,4.4
2023-03-25 22:00:00,79.0,0.0,9.300000000000011,250.0,6.7
2023-03-25 23:00:00,70.0,0.0,9.800000000000011,240.0,5.6
2023-03-26 00:00:00,73.0,0.0,9.800000000000011,250.0,5.0
2023-03-26 01:00:00,76.0,0.0,9.699999999999989,250.0,3.7
2023-03-26 02:00:00,80.0,0.0,8.600000000000023,240.0,2.5
2023-03-26 03:00:00,77.0,0.0,8.699999999999989,200.0,2.1
2023-03-26 04:00:00,76.0,0.0,9.199999999999989,190.0,2.9
2023-03-26 05:00:00,80.0,0.0,8.699999999999989,150.0,2.5
2023-03-26 06:00:00,82.0,0.0,8.5,130.0,2.5
2023-03-26 07:00:00,92.0,1.4,7.699999999999989,120.0,2.5
2023-03-26 08:00:00,94.0,1.3,7.600000000000023,130.0,3.0
2023-03-26 09:00:00,95.0,2.6,7.600000000000023,130.0,3.1
2023-03-26 10:00:00,88.0,2.8,7.300000000000011,130.0,3.4
2023-03-26 11:00:00,90.0,0.5,7.399999999999977,110.0,4.8
2023-03-26 12:00:00,88.0,0.0,8.300000000000011,120.0,4.8
2023-03-26 13:00:00,88.0,0.5,9.100000000000023,220.0,5.4
2023-03-26 14:00:00,82.0,0.0,9.600000000000023,250.0,4.3
2023-03-26 15:00:00,80.0,0.0,9.5,270.0,3.4
2023-03-26 16:00:00,81.0,0.0,8.899999999999977,330.0,4.3
2023-03-26 17:00:00,80.0,0.0,8.600000000000023,350.0,5.3
2023-03-26 18:00:00,84.0,0.0,8.0,360.0,5.5
2023-03-26 19:00:00,81.0,0.0,7.699999999999989,350.0,5.9
2023-03-26 20:00:00,73.0,0.0,7.5,350.0,6.3
2023-03-26 21:00:00,72.0,0.0,6.899999999999977,350.0,6.3
2023-03-26 22:00:00,68.0,0.0,6.199999999999989,350.0,6.4
2023-03-26 23:00:00,68.0,0.0,5.199999999999989,350.0,8.0
2023-03-27 00:00:00,71.0,0.0,4.0,350.0,6.1
2023-03-27 01:00:00,75.0,0.0,3.5,330.0,4.9
2023-03-27 02:00:00,80.0,0.0,2.6999999999999886,320.0,4.0
2023-03-27 03:00:00,81.0,0.0,2.3999999999999773,310.0,3.5
2023-03-27 04:00:00,82.0,0.0,2.0,320.0,3.5
2023-03-27 05:00:00,87.0,0.0,1.3999999999999773,300.0,2.4
2023-03-27 06:00:00,89.0,0.0,1.5,310.0,2.6
2023-03-27 07:00:00,81.0,0.0,3.6000000000000227,310.0,3.0
2023-03-27 08:00:00,78.0,0.0,4.300000000000011,310.0,4.2
2023-03-27 09:00:00,67.0,0.0,5.699999999999989,310.0,4.4
2023-03-27 10:00:00,61.0,0.0,6.0,310.0,5.7
2023-03-27 11:00:00,60.0,0.0,7.0,310.0,6.4
2023-03-27 12:00:00,64.0,0.0,6.0,320.0,5.7
2023-03-27 13:00:00,62.0,0.1,6.800000000000011,330.0,6.6
2023-03-27 14:00:00,82.0,0.2,4.199999999999989,310.0,5.6
2023-03-27 15:00:00,68.0,0.1,5.800000000000011,330.0,5.1
2023-03-27 16:00:00,68.0,0.0,5.5,330.0,5.6
2023-03-27 17:00:00,65.0,0.0,5.800000000000011,300.0,5.8
2023-03-27 18:00:00,67.0,0.0,5.300000000000011,310.0,5.9
2023-03-27 19:00:00,65.0,0.0,4.899999999999977,310.0,6.0
2023-03-27 20:00:00,70.0,0.0,4.0,320.0,4.2
2023-03-27 21:00:00,76.0,0.0,3.1999999999999886,310.0,3.2
2023-03-27 22:00:00,80.0,0.0,2.3000000000000114,310.0,3.1
2023-03-27 23:00:00,82.0,0.0,1.8000000000000114,300.0,3.2
2023-03-28 00:00:00,81.0,0.0,1.6999999999999886,290.0,2.2
2023-03-28 01:00:00,85.0,0.0,1.1999999999999886,240.0,1.1
2023-03-28 02:00:00,89.0,0.0,0.39999999999997726,210.0,0.7
2023-03-28 03:00:00,88.0,0.0,0.39999999999997726,180.0,1.2
2023-03-28 04:00:00,90.0,0.0,-0.19999999999998863,170.0,0.8
2023-03-28 05:00:00,92.0,0.0,-1.0,130.0,1.6
2023-03-28 06:00:00,90.0,0.0,-0.5,120.0,2.1
2023-03-28 07:00:00,80.0,0.0,2.0,120.0,2.1
2023-03-28 08:00:00,74.0,0.0,3.6000000000000227,170.0,1.6
2023-03-28 09:00:00,66.0,0.0,5.300000000000011,190.0,1.7
2023-03-28 10:00:00,57.0,0.0,6.5,230.0,2.5
2023-03-28 11:00:00,50.0,0.0,7.399999999999977,210.0,3.0
2023-03-28 12:00:00,44.0,0.0,7.800000000000011,190.0,3.5
2023-03-28 13:00:00,43.0,0.0,9.0,170.0,4.2
2023-03-28 14:00:00,41.0,0.0,9.399999999999977,160.0,3.9
2023-03-28 15:00:00,40.0,0.0,9.899999999999977,170.0,4.9
2023-03-28 16:00:00,41.0,0.0,9.899999999999977,170.0,4.1
2023-03-28 17:00:00,46.0,0.0,9.899999999999977,170.0,3.8
2023-03-28 18:00:00,43.0,0.0,9.5,200.0,3.6
2023-03-28 19:00:00,52.0,0.0,8.899999999999977,220.0,2.8
2023-03-28 20:00:00,85.0,0.5,5.899999999999977,220.0,6.1
2023-03-28 21:00:00,84.0,0.3,5.699999999999989,170.0,2.5
2023-03-28 22:00:00,84.0,0.1,5.699999999999989,140.0,2.6
2023-03-28 23:00:00,82.0,0.0,5.699999999999989,120.0,3.7
2023-03-29 00:00:00,83.0,0.0,5.399999999999977,130.0,3.2
2023-03-29 01:00:00,82.0,0.0,5.399999999999977,130.0,3.4
2023-03-29 02:00:00,81.0,0.0,5.800000000000011,120.0,2.6
2023-03-29 03:00:00,80.0,0.0,6.100000000000023,110.0,2.1
2023-03-29 04:00:00,77.0,0.0,6.5,110.0,2.4
2023-03-29 05:00:00,79.0,0.0,6.600000000000023,140.0,2.8
2023-03-29 06:00:00,77.0,0.0,6.899999999999977,140.0,2.6
2023-03-29 07:00:00,73.0,0.0,7.699999999999989,140.0,3.4
2023-03-29 08:00:00,73.0,0.0,8.399999999999977,130.0,3.5
2023-03-29 09:00:00,69.0,0.0,9.600000000000023,140.0,3.2
2023-03-29 10:00:00,69.0,0.0,10.5,140.0,2.7
2023-03-29 11:00:00,67.0,0.0,11.899999999999977,150.0,3.1
2023-03-29 12:00:00,65.0,0.0,13.300000000000011,150.0,3.5
2023-03-29 13:00:00,62.0,0.0,15.5,190.0,3.7
2023-03-29 14:00:00,60.0,0.0,15.899999999999977,230.0,4.8
2023-03-29 15:00:00,59.0,0.0,16.19999999999999,210.0,4.6
2023-03-29 16:00:00,59.0,0.0,16.0,180.0,4.2
2023-03-29 17:00:00,64.0,0.0,15.899999999999977,180.0,4.2
2023-03-29 18:00:00,71.0,0.0,15.5,190.0,4.6
2023-03-29 19:00:00,74.0,0.0,14.899999999999977,170.0,3.7
2023-03-29 20:00:00,74.0,0.0,14.399999999999977,140.0,3.2
2023-03-29 21:00:00,76.0,0.0,13.800000000000011,130.0,3.2
2023-03-29 22:00:00,76.0,0.0,13.300000000000011,120.0,3.1
2023-03-29 23:00:00,75.0,0.0,13.100000000000023,150.0,2.9
2023-03-30 00:00:00,76.0,0.0,12.600000000000023,170.0,2.9
2023-03-30 01:00:00,67.0,0.0,13.699999999999989,170.0,3.5
2023-03-30 02:00:00,63.0,0.0,14.199999999999989,170.0,4.5
2023-03-30 03:00:00,63.0,0.0,14.399999999999977,190.0,4.4
2023-03-30 04:00:00,71.0,0.0,13.300000000000011,180.0,4.6
2023-03-30 05:00:00,70.0,0.0,13.800000000000011,180.0,3.6
2023-03-30 06:00:00,68.0,0.0,14.199999999999989,180.0,3.5
2023-03-30 07:00:00,65.0,0.0,14.699999999999989,210.0,4.0
2023-03-30 08:00:00,63.0,0.0,15.199999999999989,200.0,4.7
2023-03-30 09:00:00,62.0,0.0,15.100000000000023,240.0,5.5
2023-03-30 10:00:00,88.0,1.3,10.800000000000011,250.0,6.1
2023-03-30 11:00:00,80.0,1.9,11.800000000000011,280.0,7.1
2023-03-30 12:00:00,69.0,0.0,14.399999999999977,260.0,6.4
2023-03-30 13:00:00,71.0,0.0,14.0,240.0,7.2
2023-03-30 14:00:00,81.0,0.5,11.800000000000011,270.0,7.2
2023-03-30 15:00:00,69.0,0.1,14.899999999999977,260.0,4.0
2023-03-30 16:00:00,63.0,0.0,15.800000000000011,250.0,6.0
2023-03-30 17:00:00,60.0,0.0,15.399999999999977,250.0,7.3
2023-03-30 18:00:00,64.0,0.0,14.0,250.0,5.9
2023-03-30 19:00:00,70.0,0.0,13.399999999999977,230.0,4.5
2023-03-30 20:00:00,71.0,0.0,13.100000000000023,200.0,4.2
2023-03-30 21:00:00,77.0,0.0,12.300000000000011,190.0,3.3
2023-03-30 22:00:00,76.0,0.0,12.199999999999989,190.0,3.0
2023-03-30 23:00:00,74.0,0.0,12.199999999999989,180.0,3.3
2023-03-31 00:00:00,76.0,0.0,11.800000000000011,170.0,2.9
2023-03-31 01:00:00,82.0,0.0,11.5,170.0,3.2
2023-03-31 02:00:00,82.0,0.0,11.399999999999977,160.0,3.1
2023-03-31 03:00:00,89.0,0.5,10.899999999999977,180.0,3.3
2023-03-31 04:00:00,89.0,0.1,10.699999999999989,140.0,3.5
2023-03-31 05:00:00,83.0,0.2,10.899999999999977,170.0,4.5
2023-03-31 06:00:00,81.0,0.0,11.0,160.0,4.6
2023-03-31 07:00:00,81.0,0.5,10.5,180.0,5.2
2023-03-31 08:00:00,71.0,0.0,12.100000000000023,180.0,4.6
2023-03-31 09:00:00,67.0,0.0,13.5,200.0,5.3
2023-03-31 10:00:00,66.0,0.0,14.5,220.0,6.0
2023-03-31 11:00:00,57.0,0.0,15.699999999999989,230.0,7.3
2023-03-31 12:00:00,72.0,0.3,12.699999999999989,230.0,7.0
2023-03-31 13:00:00,66.0,0.0,14.100000000000023,220.0,5.6
2023-03-31 14:00:00,60.0,0.1,14.5,210.0,4.8
2023-03-31 15:00:00,56.0,0.0,14.699999999999989,230.0,4.7
2023-03-31 16:00:00,76.0,0.2,12.399999999999977,220.0,7.4
2023-03-31 17:00:00,76.0,0.1,12.300000000000011,240.0,6.3
2023-03-31 18:00:00,68.0,0.0,12.699999999999989,230.0,6.1
2023-03-31 19:00:00,72.0,0.0,12.0,230.0,6.5
2023-03-31 20:00:00,75.0,0.0,11.399999999999977,230.0,6.6
2023-03-31 21:00:00,74.0,0.1,11.300000000000011,220.0,6.5
2023-03-31 22:00:00,72.0,0.0,11.5,220.0,6.9
2023-03-31 23:00:00,76.0,0.0,11.0,220.0,6.7
2023-04-01 00:00:00,76.0,0.0,10.899999999999977,220.0,7.0
2023-04-01 01:00:00,75.0,0.0,11.0,220.0,6.8
2023-04-01 02:00:00,79.0,0.0,10.600000000000023,220.0,7.0
2023-04-01 03:00:00,87.0,1.1,9.600000000000023,220.0,6.9
2023-04-01 04:00:00,87.0,0.3,9.600000000000023,210.0,5.5
2023-04-01 05:00:00,89.0,0.3,9.600000000000023,220.0,5.6
2023-04-01 06:00:00,92.0,0.5,9.399999999999977,220.0,4.9
2023-04-01 07:00:00,91.0,0.1,9.699999999999989,230.0,4.1
2023-04-01 08:00:00,92.0,0.4,9.600000000000023,240.0,5.6
2023-04-01 09:00:00,92.0,1.1,9.899999999999977,250.0,6.0
2023-04-01 10:00:00,92.0,0.0,10.0,260.0,6.2
2023-04-01 11:00:00,91.0,0.1,10.199999999999989,260.0,6.6
2023-04-01 12:00:00,85.0,0.1,10.899999999999977,260.0,6.4
2023-04-01 13:00:00,80.0,0.0,11.399999999999977,260.0,6.2
2023-04-01 14:00:00,86.0,0.1,11.0,260.0,5.8
2023-04-01 15:00:00,89.0,0.6,10.600000000000023,270.0,5.7
2023-04-01 16:00:00,88.0,0.1,10.600000000000023,280.0,4.8
2023-04-01 17:00:00,92.0,1.1,10.100000000000023,280.0,5.4
2023-04-01 18:00:00,94.0,1.2,9.800000000000011,280.0,5.3
2023-04-01 19:00:00,93.0,0.5,9.399999999999977,270.0,4.3
2023-04-01 20:00:00,94.0,0.6,9.300000000000011,260.0,4.0
2023-04-01 21:00:00,96.0,1.2,9.100000000000023,250.0,3.2
2023-04-01 22:00:00,96.0,0.7,9.100000000000023,240.0,2.7
2023-04-01 23:00:00,96.0,0.1,9.199999999999989,220.0,2.5
2023-04-02 00:00:00,97.0,0.3,9.199999999999989,150.0,2.1
2023-04-02 01:00:00,92.0,0.1,8.600000000000023,90.0,2.3
2023-04-02 02:00:00,89.0,0.0,7.899999999999977,70.0,2.1
2023-04-02 03:00:00,88.0,0.0,7.300000000000011,20.0,3.1
2023-04-02 04:00:00,87.0,0.0,6.800000000000011,30.0,3.6
2023-04-02 05:00:00,87.0,0.0,6.300000000000011,20.0,3.9
2023-04-02 06:00:00,87.0,0.0,6.100000000000023,10.0,4.5
2023-04-02 07:00:00,87.0,0.0,5.399999999999977,10.0,4.3
2023-04-02 08:00:00,85.0,0.0,5.199999999999989,20.0,4.4
2023-04-02 09:00:00,83.0,0.0,5.300000000000011,20.0,4.7
2023-04-02 10:00:00,80.0,0.0,5.600000000000023,20.0,5.7
2023-04-02 11:00:00,77.0,0.0,6.0,20.0,5.8
2023-04-02 12:00:00,76.0,0.0,6.300000000000011,20.0,5.5
2023-04-02 13:00:00,74.0,0.0,6.899999999999977,20.0,5.8
2023-04-02 14:00:00,70.0,0.0,7.300000000000011,30.0,5.9
2023-04-02 15:00:00,67.0,0.0,6.800000000000011,30.0,6.0
2023-04-02 16:00:00,66.0,0.0,6.600000000000023,40.0,6.8
2023-04-02 17:00:00,62.0,0.0,6.5,50.0,7.6
2023-04-02 18:00:00,61.0,0.0,6.800000000000011,60.0,6.5
2023-04-02 19:00:00,61.0,0.0,6.399999999999977,70.0,3.9
2023-04-02 20:00:00,61.0,0.0,5.699999999999989,80.0,4.6
2023-04-02 21:00:00,63.0,0.0,5.100000000000023,80.0,3.6
2023-04-02 22:00:00,72.0,0.0,3.8000000000000114,80.0,2.0
2023-04-02 23:00:00,76.0,0.0,3.1000000000000227,50.0,1.4
2023-04-03 00:00:00,79.0,0.0,2.5,40.0,0.9
2023-04-03 01:00:00,82.0,0.0,1.5,60.0,2.0
2023-04-03 02:00:00,82.0,0.0,1.3000000000000114,50.0,2.2
2023-04-03 03:00:00,80.0,0.0,1.3999999999999773,50.0,2.4
2023-04-03 04:00:00,79.0,0.0,1.3999999999999773,60.0,2.5
2023-04-03 05:00:00,75.0,0.0,1.6000000000000227,60.0,3.5
2023-04-03 06:00:00,73.0,0.0,1.8999999999999773,60.0,3.8
2023-04-03 07:00:00,66.0,0.0,3.5,60.0,4.6
2023-04-03 08:00:00,59.0,0.0,4.399999999999977,70.0,5.8
2023-04-03 09:00:00,54.0,0.0,5.899999999999977,70.0,6.5
2023-04-03 10:00:00,45.0,0.0,6.800000000000011,90.0,6.8
2023-04-03 11:00:00,44.0,0.0,7.800000000000011,100.0,6.9
2023-04-03 12:00:00,38.0,0.0,8.899999999999977,90.0,6.2
2023-04-03 13:00:00,35.0,0.0,9.199999999999989,80.0,6.2
2023-04-03 14:00:00,36.0,0.0,9.800000000000011,80.0,5.1
2023-04-03 15:00:00,39.0,0.0,9.600000000000023,80.0,4.9
2023-04-03 16:00:00,39.0,0.0,9.5,60.0,5.1
2023-04-03 17:00:00,40.0,0.0,9.0,70.0,5.3
2023-04-03 18:00:00,42.0,0.0,7.899999999999977,90.0,5.0
2023-04-03 19:00:00,45.0,0.0,6.699999999999989,70.0,4.5
2023-04-03 20:00:00,50.0,0.0,5.399999999999977,60.0,5.0
2023-04-03 21:00:00,53.0,0.0,4.5,80.0,3.7
2023-04-03 22:00:00,54.0,0.0,3.8999999999999773,80.0,3.0
2023-04-03 23:00:00,58.0,0.0,3.0,60.0,2.4
2023-04-04 00:00:00,62.0,0.0,2.1000000000000227,80.0,2.0
2023-04-04 01:00:00,68.0,0.0,1.1000000000000227,80.0,2.3
2023-04-04 02:00:00,69.0,0.0,0.6000000000000227,80.0,2.4
2023-04-04 03:00:00,71.0,0.0,-0.10000000000002274,90.0,2.5
2023-04-04 04:00:00,74.0,0.0,-0.39999999999997726,80.0,2.5
2023-04-04 05:00:00,74.0,0.0,-0.6000000000000227,80.0,2.5
2023-04-04 06:00:00,72.0,0.0,-0.19999999999998863,90.0,2.2
2023-04-04 07:00:00,61.0,0.0,2.3000000000000114,90.0,2.0
2023-04-04 08:00:00,53.0,0.0,4.0,70.0,2.4
2023-04-04 09:00:00,47.0,0.0,4.800000000000011,70.0,3.5
2023-04-04 10:00:00,46.0,0.0,5.899999999999977,80.0,3.5
2023-04-04 11:00:00,41.0,0.0,7.0,80.0,3.6
2023-04-04 12:00:00,38.0,0.0,8.100000000000023,90.0,3.2
2023-04-04 13:00:00,36.0,0.0,9.199999999999989,90.0,3.0
2023-04-04 14:00:00,34.0,0.0,9.5,80.0,3.0
2023-04-04 15:00:00,32.0,0.0,10.300000000000011,70.0,2.2
2023-04-04 16:00:00,37.0,0.0,9.800000000000011,70.0,1.6
2023-04-04 17:00:00,39.0,0.0,8.600000000000023,360.0,2.0
2023-04-04 18:00:00,42.0,0.0,7.699999999999989,340.0,3.5
2023-04-04 19:00:00,41.0,0.0,7.199999999999989,360.0,3.8
2023-04-04 20:00:00,50.0,0.0,6.199999999999989,30.0,3.2
2023-04-04 21:00:00,56.0,0.0,5.100000000000023,50.0,3.1
2023-04-04 22:00:00,58.0,0.0,4.5,40.0,1.6
2023-04-04 23:00:00,68.0,0.0,3.1000000000000227,90.0,2.1
